koryakov_bd_id,eng_vil_name,rus_vil_name,rus_vil_name_mdg,censuses.1885.people,censuses.1895.people,censuses.1926.people,censuses.2010.people,Lat,Lon,Language,Lect,Republic,Region,elevation
1883,Khadzhalmakhi,Хаджалмахи,Хаджалмахи,1647,1750,1698,6188,42.4186,47.1817,Dargwa,,Daghestan,,946.8
1885,Khakhita,Хахита,Хахита,700,676,623,1164,42.4667,47.2642,Avar,,Daghestan,,1365.17
1887,Khurshni,Хуршни,Хуршни,560,540,453,327,42.14036,47.48966,Dargwa,,Daghestan,,1572.69
1889,,ур.Милица,ур.Милица,,,12,,,,,,,,
1891,Tsizgari,Цизгари,Цизгари,388,350,231,352,42.21963,47.64768,Dargwa,,Daghestan,,1387.14
1893,Tsugni,Цугни,Цугни,736,714,539,751,42.107276,47.400902,Dargwa,,Daghestan,,1567.69
1895,Gulebki,Гулебки,Гулебки,259,255,209,386,42.11181,47.39688,Dargwa,,Daghestan,,1574.16
1897,Urgani,Ургани,Ургани,273,258,232,406,42.13638,47.36146,Dargwa,,Daghestan,,1785.94
1899,Tsudakhar,Цудахар,Цудахар,1457,1439,1546,1354,42.3425,47.1606,Dargwa,,Daghestan,,1047.66
1901,Nizhnie Arshi,Нижний Арши,Нижний Арши,,223,224,550,42.389598,47.141386,Dargwa,,Daghestan,,1164
1903,,ур. Верх. Буртанимахи,ур. Верх. Буртанимахи,,,69,,,,,,,,
1905,Burtanimakhi,Буртанимахи,Буртанимахи,,314,242,300,42.37097,47.14988,Dargwa,,Daghestan,,1071.84
1907,,Карекадани,Карекадани,1107,165,259,730,,,,,,,
1909,Karekadani,Карекадани,Карекадани,,248,261,,42.35747,47.13098,Dargwa,,Daghestan,,1387.21
1911,,ур.Косумтемахи,ур.Косумтемахи,,160,85,,,,,,,,
1913,Kulibukhna,Кулибухна,Кулибухна,356,353,373,407,42.315839,47.18495,Dargwa,,Daghestan,,1276.86
1915,,Нарчебе,Нарчебе,,,49,,,,,,,,
1917,,Унклати,Унклати,,,40,,,,,,,,
1919,Khadzhalte,Хаджалте,Хаджалте,,132,157,28,42.33374,47.15589,Dargwa,,Daghestan,,1097.84
1921,Tsurai,Цураи,Цураи,421,395,259,190,42.23577,47.65819,Dargwa,,Daghestan,,1347.54
1923,Nizhnie Chugli,Нижнее Чугли,Нижнее Чугли,583,559,702,1534,42.46318,47.29733,Avar,,Daghestan,,1253.54
1925,Chuni,Чуни,Чуни,412,405,342,882,42.34832,47.30303,Avar,,Daghestan,,1375.91
1927,Kuknamakhi,разв.Кукнамахи,разв.Кукнамахи,,,51,,42.359775,47.286853,Dargwa,,Daghestan,,1295.29
1929,Shukty,Шукты,Шукты,567,570,653,614,42.22488,47.30349,Dargwa,,Daghestan,,1663.49
1931,Ebdalaya,Эбдалая,Эбдалая,612,589,534,816,42.3683,47.3433,Dargwa,,Daghestan,,1392.82
1933,,Бархакент,Бархакент,106,105,45,,,,,,,,
1935,Khasakent,Хасакент,Хасакент,338,343,289,360,42.37754,47.34265,Dargwa,,Daghestan,,1371.29
1937,Susakent,Сусакент,Сусакент,176,170,136,429,42.36361,47.35248,Dargwa,,Daghestan,,1403.68
1939,Tazirkent,Тазиркент,Тазиркент,275,281,161,,42.35863,47.3576,Dargwa,,Daghestan,,1433.25
1941,Tagirkent,Тагиркент,Тагиркент,315,299,158,478,42.3827,47.33326,Dargwa,,Daghestan,,1340.83
1943,Tsukhta,Цухта,Цухта,431,287,273,1557,42.34352,47.32396,Dargwa,,Daghestan,,1452.48
1945,,Нижняя Цухта,Нижняя Цухта,,118,159,,,,,,,,
1947,Belidzhi,Белиджи (село),Белиджи (село),517,629,439,4282,41.870833,48.388611,Lezgian,,Daghestan,,21.18
1949,Avadan,Авадан,Авадан,149,145,91,2855,41.93376,48.33858,Lezgian,,Daghestan,,6.3
1951,,,Белиджи (пгт),,,168,12238,,,,,,,
1953,,,Белиджи № 6,,,9,,,,,,,,
1955,,,Будка № 202,,,20,,,,,,,,
1957,,,Будка № 211,,,8,,,,,,,,
1959,Mollakent,Моллакент,Моллакент,40,36,79,1020,41.9233,48.3864,Lezgian,,Daghestan,,
1961,,Моллахалил,Моллахалил,55,57,87,,,,,,,,
1963,Nyugdi,Нюгди,Нюгди,493,521,278,1763,41.85872,48.43455,Lezgian,,Daghestan,,17.75
1965,,,турбаза возле устья р.Рубас,,,34,,,,,,,,
1967,,,Рубас № 4,,,107,,,,,,,,
1969,,,Рубас № 5,,,37,,,,,,,,
1971,,Русло реки Гюрченчай,Русло реки Гюрченчай,,,50,,,,,,,,
1973,Berikey,Берикей,Берикей,875,850,922,3027,42.2228,48.0611,North Azerbaijani,,Daghestan,,28.95
1975,,,ст.Берикей,,,57,,,,,,,,
1977,,,Берикей,,,21,,,,,,,,
1979,,,Берикей № 1,,,64,,,,,,,,
1981,,,Берикей № 2,,,85,,,,,,,,
1983,,,Берикей № 3,,,139,,,,,,,,
1985,,,Берикей № 4,,,33,,,,,,,,
1987,Velikent,Великент,Великент,967,975,1292,4203,42.1875,48.0647,North Azerbaijani,,Daghestan,,55.12
1989,,Волкова,Волкова,,,5,,,,,,,,
1991,Gedzhukh,,Геджух,,,118,6829,42.1247,48.0661,Dargwa,,Daghestan,,90.52
1993,,Красный Труд,Красный Труд,,,99,,,,,,,,
1995,,,Мамедкала,,,78,11030,,,,,,,
1997,Kala,Кала,Кала,160,167,154,1751,42.1464,48.1634,North Azerbaijani,,Daghestan,,14.75
1999,,,Михайловка,,,62,,,,,,,,
2001,Salik,Салик,Салик,161,71,236,1766,42.17335,48.08635,North Azerbaijani,,Daghestan,,42.57
2003,,ур.Гимейди,ур.Гимейди,830,834,637,,,,,,,,
2005,Darvag,Дарваг,Дарваг,961,968,1223,2889,42.022285,48.065912,North Azerbaijani,,Daghestan,,355.03
2007,Delichoban,Деличобан,Деличобан,521,487,485,2216,42.19877,48.09467,North Azerbaijani,,Daghestan,,19.79
2009,,,Огни,,,84,,,,,,,,
2011,,,Перво-Майский № 1,,,29,,,,,,,,
2013,,,Перво-Майский № 2,,,33,,,,,,,,
2015,,,Перво-Майский № 3,,,78,,,,,,,,
2017,,,Перво-Майский № 4,,,16,,,,,,,,
2019,,,Перво-Майский № 5,,,13,,,,,,,,
2021,Dzhalgan,Джалган,Джалган,271,272,442,724,42.02454,48.26224,North Azerbaijani,,Daghestan,,527.82
2023,Dzhemikent,Джемикент,Джемикент,687,647,750,2555,42.23575,48.04114,North Azerbaijani,,Daghestan,,33.74
2025,,,Ж. д. будка 973 вер.,,,23,,,,,,,,
2027,,Мамай-Кент,Мамай-Кент,,,68,,,,,,,,
2029,Ulluterkeme,Уллу-Теркеме,Уллу-Теркеме,159,152,298,1597,42.21511,48.00644,North Azerbaijani,,Daghestan,,74.56
2031,Zid'yan,Зидьян,Зидьян,533,532,574,150,42.050776,48.142558,North Azerbaijani,,Daghestan,,481.72
2033,,разв.Бильгади,разв.Бильгади,232,249,162,,,,,,,,
2035,Bil'gadi,Бильгади,Бильгади,,,176,640,42.08581,48.13462,North Azerbaijani,,Daghestan,,198.38
2037,Zid'yan-Kazmalyar,Зидьян-Казмаляр,Зидьян-Казмаляр,,,332,977,42.07957,48.15655,North Azerbaijani,,Daghestan,,203.87
2039,,разв.Кемах,разв.Кемах,374,383,426,,,,,,,,
2041,Kayakent,Каякент,Каякент,2118,2050,2166,11145,42.3847,47.9044,Kumyk,,Daghestan,,171.42
2043,Novokayakent,,Новокаякент,,,246,5127,42.3922,47.9878,Kumyk,,Daghestan,,
2045,,,Нефтян пром.,,,18,,,,,,,,
2047,,,ст.Папас,,,85,,,,,,,,
2049,,,рыбацкий посёлок,,,128,,,,,,,,
2051,,,рыбацкий посёлок,,,92,,,,,,,,
2053,Kullar,Куллар,Куллар,107,122,167,2314,41.8364,48.3878,Lezgian,,Daghestan,,53
2055,Aglobi,Аглоби,Аглоби,139,145,246,2343,41.90152,48.35017,Lezgian,,Daghestan,,17.49
2057,,,Араблинское,,,39,,,,,,,,
2059,Arablinskoe,,Араблинское,,,34,2175,41.9675,48.3303,Lezgian,,Daghestan,,
2061,,,Араблинский 1015 вер.,,,4,,,,,,,,
2063,,,Араблинский 1017 вер.,,,7,,,,,,,,
2065,,,Араблинский 1005 вер.,,,8,,,,,,,,
2067,,,Араблинский 1007 вер.,,,11,,,,,,,,
2069,,ур.Гаджият,ур.Гаджият,,,6,,,,,,,,
2071,,,Сад Араблин,,,1,,,,,,,,
2073,,,Сад Мардановой,,,2,,,,,,,,
2075,Rubas,Рубас,Рубас,189,186,312,3099,41.895476,48.329618,North Azerbaijani,,Daghestan,,27.37
2077,,Хозаян,Хозаян,,,3,,,,,,,,
2079,Maraga,Марага,Марага,1791,1812,1941,1794,41.9633,48.1208,North Azerbaijani,,Daghestan,,444.73
2081,Mitagi,Митаги,Митаги,769,781,551,648,42.01736,48.19083,North Azerbaijani,,Daghestan,,643.21
2083,Mitagi-Kazmalyar,Митаги-Казмаляр,Митаги-Казмаляр,,,186,1177,42.035494,48.204804,North Azerbaijani,,Daghestan,,296.66
2085,,Митаги-Казмаляр,Митаги-Казмаляр,,,90,,,,,,,,
2087,Sabnova,Сабнова,Сабнова,,,537,3823,42.063172,48.254419,North Azerbaijani,,Daghestan,,283.75
2089,Mugarty,Мугарты,Мугарты,934,953,880,1616,41.9947,48.1614,North Azerbaijani,,Daghestan,,442.19
2091,Padar,Падар,Падар,292,289,365,2265,42.19939,48.05179,North Azerbaijani,,Daghestan,,56.56
2093,Rukel',Рукель,Рукель,1162,1212,1109,2742,41.9881,48.2253,North Azerbaijani,,Daghestan,,596.45
2095,,Солёное озеро,Солёное озеро,,,2,,,,,,,,
2097,Tatlyar,Татляр,Татляр,341,342,440,1510,42.2003,48.0269,North Azerbaijani,,Daghestan,,68.12
2099,,Карадаглы,Карадаглы,131,132,182,788,,,,,,,
2101,Alkhadzhakent,Алхаджакент,Алхаджакент,2034,2039,1323,2411,42.340016,47.79177,Kumyk,,Daghestan,,563.32
2103,Gasha,,Гаша,174,169,81,54,42.33592,47.83067,Kumyk,,Daghestan,,353.79
2105,Arak,Арак,Арак,318,322,315,462,41.96112,47.98984,Tabasaran,,Daghestan,,726.89
2107,Lidzhe,Лидже,Лидже,252,261,314,245,41.97245,47.98057,Tabasaran,,Daghestan,,698.63
2109,Tsukhdyg,Цухтыг,Цухтыг,259,262,346,653,41.94056,47.98139,Tabasaran,,Daghestan,,964.92
2111,Arkit,Аркит,Аркит,359,404,422,608,41.947308,48.014025,Tabasaran,,Daghestan,,651.93
2113,Rushul',Рушуль,Рушуль,297,316,339,455,41.9567,48.01232,Tabasaran,,Daghestan,,664.76
2115,Ushnyug,Ушнюг,Ушнюг,176,187,236,272,41.92639,48.00306,Tabasaran,,Daghestan,,897.71
2117,Firgil',Фиргиль,Фиргиль,147,175,236,397,41.92507,48.02587,Tabasaran,,Daghestan,,662.67
2119,Tsanak,Цанак,Цанак,413,464,468,909,41.94266,48.04137,North Azerbaijani,,Daghestan,,524.41
2121,Varsit,Варсит,Варсит,278,266,235,243,41.992062,47.82111,Dargwa,,Daghestan,,1151.57
2123,Bazhluk,Бажлук,Бажлук,247,251,284,41,42.040295,47.808314,Dargwa,,Daghestan,,1167.46
2125,,ур.Оглавкент,ур.Оглавкент,49,42,53,,,,,,,,
2127,Surkhavkent,Сурхавкент,Сурхавкент,45,40,73,42,41.983999,47.827576,Dargwa,,Daghestan,,1166.09
2129,,разв.Галинта,разв.Галинта,87,91,72,,,,,,,,
2131,Kuzhnik,Кужник,Кужник,349,343,366,846,41.95549,47.82231,Tabasaran,,Daghestan,,1191.53
2133,,разв.Гулли,разв.Гулли,138,117,116,,,,,,,,
2135,Kyurek,Кюрек,Кюрек,83,67,52,93,41.95258,47.85934,Tabasaran,,Daghestan,,1048.42
2137,Uluz,Улуз,Улуз,166,166,209,403,41.95721,47.83714,Tabasaran,,Daghestan,,1090.56
2139,Urzig,Урзиг,Урзиг,170,156,180,348,41.94811,47.84992,Tabasaran,,Daghestan,,1092.01
2141,,разв.Урсиг,разв.Урсиг,108,103,115,,,,,,,,
2143,Kharag,Хараг,Хараг,193,189,177,499,41.945423,47.825106,Tabasaran,,Daghestan,,1112.77
2145,Churdaf,Чурдаф,Чурдаф,175,173,182,444,41.95272,47.8636,Tabasaran,,Daghestan,,992
2147,Shile,Шиле,Шиле,152,147,155,208,41.94774,47.82939,Tabasaran,,Daghestan,,1068.66
2149,Dzhavankent,Джаванкент,Джаванкент,1168,1177,760,1013,42.26265,47.80983,Kumyk,,Daghestan,,358.45
2151,Bashlykent,Башлыкент,Башлыкент,1547,1610,1477,3230,42.2597,47.8439,Kumyk,,Daghestan,,280.57
2153,Dzhibakhni,Джибахни,Джибахни,735,740,567,1200,42.06051,47.90847,Dargwa,,Daghestan,,409.11
2155,Dzhavgat,Джавгат,Джавгат,466,470,579,2185,42.0506,47.9375,Dargwa,,Daghestan,,365.5
2157,Kulegu,Кулегу,Кулегу,116,102,107,155,42.07003,47.88401,Dargwa,,Daghestan,,543.91
2159,Mashaty,Машаты,Машаты,271,283,286,185,42.05398,47.88286,Dargwa,,Daghestan,,635
2161,Ruka,Рука,Рука,319,315,365,959,42.04751,47.92312,Dargwa,,Daghestan,,422.94
2163,Khadagi,Хадаги,Хадаги,131,124,155,182,42.08067,47.89726,Dargwa,,Daghestan,,388.71
2165,Dibgashi,Дибгаши,Дибгаши,532,527,450,1130,42.1617,47.6944,Dargwa,,Daghestan,,1104.78
2167,Buskri,Бускри,Бускри,686,691,702,686,42.17359,47.66673,Dargwa,,Daghestan,,1369.29
2169,Surkhachi,Сурхачи,Сурхачи,400,405,312,452,42.16143,47.74083,Dargwa,,Daghestan,,1042.18
2171,Iraki,Ираки,Ираки,286,299,251,394,42.16405,47.71739,Dargwa,,Daghestan,,1105.35
2173,Kalkni,Калкни,Калкни,592,587,488,1316,42.17732,47.70499,Dargwa,,Daghestan,,1160.24
2175,Gunakari,Гунакари,Гунакари,271,275,201,371,42.17776,47.69262,Dargwa,,Daghestan,,1168.73
2177,Dyubek,Дюбек,Дюбек,878,818,1041,1893,42.0208,47.969528,Tabasaran,,Daghestan,,450.74
2179,Khapil',Хапиль,Хапиль,258,279,328,1031,41.98722,47.97731,Tabasaran,,Daghestan,,558.33
2181,Khustil',Хустиль,Хустиль,208,223,310,593,42.00335,47.93489,Tabasaran,,Daghestan,,765.48
2183,Yagdyg,Ягдыг,Ягдыг,338,360,354,990,41.980115,47.970578,Tabasaran,,Daghestan,,541.3
2185,Yersi,Ерси,Ерси,735,750,1197,1805,42.018844,48.012897,North Azerbaijani,,Daghestan,,581.01
2187,Zil'bachi,Зильбачи,Зильбачи,325,339,397,941,42.139973,47.717838,Dargwa,,Daghestan,,1311.98
2189,Iragi,Ираги,Ираги,352,353,361,843,42.11889,47.75336,Dargwa,,Daghestan,,850.66
2191,Kudagu,Кудагу,Кудагу,152,148,248,564,42.13322,47.73006,Dargwa,,Daghestan,,1117.61
2193,Zil',Зиль,Зиль,346,345,433,454,41.99616,48.03356,North Azerbaijani,,Daghestan,,587.22
2195,Tatil',Татиль,Татиль,181,181,361,1128,41.99269,47.98826,Tabasaran,,Daghestan,,621.19
2197,Itsari,Ицари,Ицари,535,563,639,223,41.99733,47.5833,Dargwa,,Daghestan,,1436.43
2199,,Чахрижи,Чахрижи,160,161,357,,,,,,,,
2201,,Санакари,Санакари,128,133,178,,,,,,,,
2203,,Шари,Шари,313,316,407,19,,,,,,,
2205,Kapkaykent,Капкайкент,Капкайкент,1411,1413,920,1020,42.248157,47.798984,Kumyk,,Daghestan,,371.84
2207,,разв.Каракурош,разв.Каракурош,264,269,287,,,,,,,,
2209,Karatsan,Карацан,Карацан,725,689,754,1162,42.0886,47.8683,Dargwa,,Daghestan,,514.28
2211,Barshamay,Баршамай,Баршамай,1070,1040,883,2112,42.11176,47.85143,Dargwa,,Daghestan,,555.5
2213,Gaziya,Газия,Газия,171,166,90,386,42.085935,47.817633,Dargwa,,Daghestan,,516.37
2215,Kartalay,Карталай,Карталай,445,429,246,599,42.08709,47.85834,Dargwa,,Daghestan,,555.62
2217,Dzhinabi,Джинаби,Джинаби,385,342,338,706,42.070864,47.860318,Dargwa,,Daghestan,,613.61
2219,Kirki,Кирки,Кирки,423,398,434,175,41.96917,47.81333,Dargwa,,Daghestan,,1230.93
2221,,разв.Бартуга,разв.Бартуга,91,88,75,,,,,,,,
2223,,разв.Барша,разв.Барша,123,110,118,,,,,,,,
2225,,разв.Кираж,разв.Кираж,44,44,86,,,,,,,,
2227,Turaga,Турага,Турага,138,137,147,56,41.96152,47.80188,Dargwa,,Daghestan,,1187.58
2229,,разв.Ургая,разв.Ургая,174,164,119,,,,,,,,
2231,Shilansha,Шиланша,Шиланша,104,109,99,81,41.97502,47.78696,Dargwa,,Daghestan,,1238.21
2233,Kirtsik,Кирцик,Кирцик,316,305,253,92,42.00129,47.84068,Dargwa,,Daghestan,,1194.65
2235,,Антиль,Антиль,133,132,139,,,,,,,,
2237,Pilyaki,Пиляки,Пиляки,189,190,209,29,42.00537,47.85667,Dargwa,,Daghestan,,1057.6
2239,Shuragat,Шурагат,Шурагат,63,61,80,73,41.99186,47.83994,Dargwa,,Daghestan,,1166.86
2241,Kichi-Gamri,Кичи-Гамри,Кичи-Гамри,710,732,563,1696,42.3125,47.7106,Dargwa,,Daghestan,,593.82
2243,Mamaaul,Мамааул,Мамааул,233,237,220,615,42.31709,47.75237,Dargwa,,Daghestan,,510.83
2245,Kischa,Кища,Кища,1803,1789,431,3030,42.17677,47.58117,Dargwa,,Daghestan,,1319.17
2247,,Нижняя Кища,Нижняя Кища,,,243,,,,,,,,
2249,Kubachi,Кубачи,Кубачи,2232,2241,1733,3055,42.0856,47.6031,Dargwa,,Daghestan,,1636.75
2251,Kulidzha,Кулиджа,Кулиджа,259,258,295,403,42.054682,47.772754,Dargwa,,Daghestan,,927.43
2253,,Гурмиша,Гурмиша,85,82,106,,,,,,,,
2255,Dzhigiya,Джигия,Джигия,116,120,129,289,42.06139,47.79597,Dargwa,,Daghestan,,621.14
2257,Duregi,Дуреги,Дуреги,287,279,335,270,42.03585,47.76541,Dargwa,,Daghestan,,1062.16
2259,Mizhigli,Мижигли,Мижигли,202,188,195,383,42.0697,47.79989,Dargwa,,Daghestan,,593.98
2261,Shilyagi,Шиляги,Шиляги,291,284,297,486,42.0486,47.7903,Dargwa,,Daghestan,,659.23
2263,Khungiya,Хунгия,Хунгия,205,199,243,364,42.09321,47.80518,Dargwa,,Daghestan,,632.36
2265,Gumi,Гуми,Гуми,248,256,251,261,41.894319,47.868304,Tabasaran,,Daghestan,,1087.39
2267,Afna,Афна,Афна,118,122,97,193,41.902075,47.861413,Tabasaran,,Daghestan,,1077.35
2269,,разв.Гарик,разв.Гарик,30,33,58,,,,,,,,
2271,Guvlig,Гувлиг,Гувлиг,141,149,122,487,41.91824,47.85213,Tabasaran,,Daghestan,,1191.64
2273,,разв.Джагрик,разв.Джагрик,23,22,22,,,,,,,,
2275,,разв.Зертиль,разв.Зертиль,29,31,50,,,,,,,,
2277,,разв.Кюледжик,разв.Кюледжик,35,37,46,,,,,,,,
2279,Kyuryag,Кюряг,Кюряг,317,341,291,452,41.907094,47.853636,Tabasaran,,Daghestan,,1140.64
2281,Sertil',Сертиль,Сертиль,149,152,166,399,41.92531,47.86522,Tabasaran,,Daghestan,,1226.26
2283,Sikukh,Сикух,Сикух,144,144,109,199,41.90457,47.84596,Tabasaran,,Daghestan,,1237.95
2285,,разв.Хак,разв.Хак,16,16,21,,,,,,,,
2287,Khanak,Ханак,Ханак,131,141,123,277,41.91373,47.86645,Tabasaran,,Daghestan,,1083.37
2289,,разв.Гярих,разв.Гярих,76,75,79,,,,,,,,
2291,,Хюртиль,Хюртиль,88,91,76,,,,,,,,
2293,Gurik,Гурик,Гурик,358,266,412,804,41.962788,47.919474,Tabasaran,,Daghestan,,733.33
2295,Akka,Акка,Акка,122,124,134,599,41.92686,47.9297,Tabasaran,,Daghestan,,741.26
2295,Akka,Акка,Акка,122,124,134,599,41.92686,47.9297,Tabasaran,,Daghestan,,741.26
2297,,Гюгряг,Гюгряг,155,152,145,268,,,,,,,
2299,Dagni,Дагни,Дагни,160,160,166,313,41.931594,47.911846,Tabasaran,,Daghestan,,835.61
2301,Dzhul'dzhag,Джульджаг,Джульджаг,180,180,163,715,41.95485,47.88933,Tabasaran,,Daghestan,,998.5
2303,Dzhul'dzhinif,Джульджиниф,Джульджиниф,70,62,68,197,41.957235,47.912939,Tabasaran,,Daghestan,,765.84
2305,Yergyunyag,Ергюняг,Ергюняг,62,59,64,60,41.96295,47.89501,Tabasaran,,Daghestan,,956.63
2307,Gisik,Гисик,Гисик,67,73,82,293,41.94475,47.91451,Tabasaran,,Daghestan,,912.67
2309,Gisik,Гисик,Гисик,95,100,85,,41.94475,47.91451,Tabasaran,,Daghestan,,912.67
2311,Kuvag,Куваг,Куваг,98,98,103,99,41.926587,47.90245,Tabasaran,,Daghestan,,1047.1
2313,Kulif,Кулиф,Кулиф,128,133,165,624,41.95955,47.88391,Tabasaran,,Daghestan,,1003.83
2315,Lyakhe,Ляхе,Ляхе,181,184,169,248,41.952293,47.914701,Tabasaran,,Daghestan,,809.83
2317,Kharkhni,Хархни,Хархни,72,80,81,101,41.939561,47.880088,Tabasaran,,Daghestan,,1184.3
2319,Yurgulig,Юргулиг,Юргулиг,93,101,91,296,41.962775,47.896658,Tabasaran,,Daghestan,,939.12
2321,Lischa,Лища,Лища,345,309,339,111,42.072834,47.740462,Dargwa,,Daghestan,,1181.15
2323,,разв.Абдушки,разв.Абдушки,279,261,249,,,,,,,,
2325,,разв.Биркли,разв.Биркли,110,108,155,,,,,,,,
2327,Gul'dy,Гульды,Гульды,173,167,151,145,42.07113,47.68936,Dargwa,,Daghestan,,1322.78
2329,Daknisa,Дакниса,Дакниса,200,201,208,436,42.08758,47.72711,Dargwa,,Daghestan,,876.82
2331,Dzhirabachi,Джирабачи,Джирабачи,470,470,451,531,42.09091,47.73513,Dargwa,,Daghestan,,939.81
2333,Surgiya,Сургия,Сургия,166,164,229,182,42.077112,47.717301,Dargwa,,Daghestan,,1104.37
2335,Madzhalis,Маджалис,Маджалис,1481,1422,1021,6820,42.1217,47.8333,Dargwa,,Daghestan,,408.49
