koryakov_bd_id,lang_1_K,eng_vil_name,rus_vil_name,rus_vil_name_mdg,census_1885,census_1895,census_1926,census_2010,Lat,Lon,lang_1_S,elevation
3107,Tabasaran,Kondik,Кондик,Кондик,572,582,741,1459,418028,478733,Tabasaran,135259
3109,Tabasaran,Archug,Арчуг,Арчуг,100,102,158,109,417843,4786009,Tabasaran,138279
3111,Tabasaran,Chuvek,Чувек,Чувек,363,86,408,750,41807699,47901711,Tabasaran,113124
3113,Lezgian,Kabir,Кабир,Кабир,1932,1987,1135,1424,415592,480444,Lezgian,94285
3115,Lezgian,Kartas-Kazmalyar,Картас-Казмаляр,Картас-Казмаляр,,,212,1817,4181717,4839484,Lezgian,8133
3117,Lezgian,,Араг-Казмаляр,Араг-Казмаляр,,,70,,,,,
3119,Lezgian,,Векеляр,Векеляр,,,22,,,,,
3121,Lezgian,Darkush-Kazmalyar,Даркушказмаляр,Даркушказмаляр,,,132,2805,4180608,4838985,Lezgian,9648
3123,Lezgian,Novaya Maka,Новая Мака,Новая Мака,99,80,28,3704,41772025,48359721,Lezgian,18936
3125,Lezgian,Kasumkent,Касумкент,Касумкент,580,623,1296,13234,416789,481394,Lezgian,50051
3127,Lezgian,,ур.Аликент,ур.Аликент,679,783,691,,,,,
3129,Lezgian,,разв.Кимихюр,разв.Кимихюр,212,229,186,,,,,
3131,Lezgian,,разв.Титель,разв.Титель,322,291,191,,,,,
3133,Lezgian,Khyurekhyur,Хюрехюр,Хюрехюр,311,377,360,356,415591,477417,Lezgian,197660
3135,Lezgian,Kontsil',Конциль,Конциль,636,604,603,428,41751813,48018508,Lezgian,90085
3137,Lezgian,Asakent,Асакент,Асакент,309,273,219,107,4175759,4800748,Lezgian,103377
3139,Lezgian,Koshkent,Кошкент,Кошкент,539,518,469,645,417414,480386,Lezgian,84112
3141,Lezgian,,Дардаркент,Дардаркент,288,258,196,367,,,,
3143,Lezgian,Sardarkent,Сардаркент,Сардаркент,152,147,178,721,417255,480622,Lezgian,68035
3145,Lezgian,Kug,Куг,Куг,579,611,696,862,417711,479647,Lezgian,120262
3147,Tabasaran,Yargil',Яргиль,Яргиль,477,463,470,38,4179004,4795429,Tabasaran,114786
3149,Aghul,Kurag,Кураг,Кураг,260,225,352,420,41836764,47661351,Aghul,182328
3151,Aghul,Arsug,Арсуг,Арсуг,286,316,331,235,4186408,4765011,Aghul,199076
3153,Aghul,Burshag,Буршаг,Буршаг,291,289,341,655,4189626,4764102,Aghul,222384
3155,Aghul,Khudig,Худиг,Худиг,286,305,314,670,4185373,4765854,Aghul,196459
3157,Lezgian,Kurakh,Курах,Курах,1867,1751,1993,3236,415842,477842,Lezgian,133951
3159,Lezgian,Kurkent,Куркент,Куркент,931,896,1136,4074,417133,481094,Lezgian,59374
3161,Lezgian,Kochkhyur (Kuchkhyur),Кочхюр,Кочхюр,1134,1127,865,,415225,4786562,Lezgian,142330
3163,Tabasaran,Lyakhlya,Ляхля,Ляхля,220,210,312,614,4188087,4787761,Tabasaran,103699
3165,Tabasaran,Garig,Гарик,Гарик,88,89,103,37,418766,4788498,Tabasaran,111151
3167,Tabasaran,Kuvig,Кувиг,Кувиг,227,246,166,102,4188482,47886538,Tabasaran,107328
3169,Tabasaran,Kulig,Кулиг,Кулиг,128,138,123,120,41874076,47865347,Tabasaran,113412
3171,Tabasaran,Kushtil',Куштиль,Куштиль,422,421,389,964,418289,478894,Tabasaran,123329
3173,Tabasaran,Urtil',Уртиль,Уртиль,86,84,136,158,4189153,4789347,Tabasaran,106307
3175,Lezgian,Magaramkent,Магарамкент,Магарамкент,369,312,503,6951,416186,483514,Lezgian,35613
3177,Lezgian,,разв.Куйсун,разв.Куйсун,608,588,315,,,,,
3179,Lezgian,Kuysun,Куйсун,Куйсун,,,160,3194,4157303,4828712,Lezgian,46290
3181,Lezgian,,Магарам-Кент Казмаляр,Магарам-Кент Казмаляр,,,58,,,,,
3183,Lezgian,,Тагиркент,Тагиркент,465,403,172,356,,,,
3185,Lezgian,Khodzha-Kazmalyar,Ходжа-Казмаляр,Ходжа-Казмаляр,,,127,1443,4172534,48438,Lezgian,19515
3187,Lezgian,,Яраг-Казмаляр,Яраг-Казмаляр,,,390,2980,,,,
3189,Lezgian,,разв.Ашага-Мака,разв.Ашага-Мака,289,324,345,,,,,
3191,Lak,,разв.Бурши-Мака,разв.Бурши-Мака,288,290,260,,,,,
3193,Lezgian,,разв.Юхари-Мака,разв.Юхари-Мака,424,453,349,,,,,
3195,Lezgian,,разв.Мугерган,разв.Мугерган,657,605,464,,,,,
3197,Lezgian,Mugergan,Мугерган,Мугерган,,,341,1539,41519797,48175977,Lezgian,57688
3199,Lezgian,Nyutyug,Нютюг,Нютюг,690,671,695,1231,4175392,4811773,Lezgian,39990
3201,Lezgian,Chilikar,Чиликар,Чиликар,373,353,406,485,4174196,48065,Lezgian,75097
3203,Lezgian,Orta-Stal,Орта-Стал,Орта-Стал,701,655,1052,2842,4170335,4817075,Lezgian,56242
3205,Lezgian,Yukhari-Stal,Юхари-Стал,Юхари-Стал,574,517,710,1709,4170734,481548,Lezgian,59275
3207,Lezgian,Oruzhba,Оружба,Оружба,143,107,203,1840,41775686,48432854,Lezgian,12888
3209,Lezgian,Azadogly,Азадоглы,Азадоглы,36,42,297,1695,4183019,4844848,Lezgian,3729
3211,Lezgian,,Давуд-Келе,Давуд-Келе,,,48,,,,,
3213,Lezgian,,ур.Салик,ур.Салик,124,145,159,,,,,
3215,Lezgian,Yarukvalar,Яруквалар,Яруквалар,,,1387,436,4179842,4841318,Lezgian,11091
3217,Aghul,Richa,Рича,Рича,653,625,885,1270,41763646,47502769,Aghul,205385
3219,Aghul,Bedyuk,Бедюк,Бедюк,209,221,292,301,41716044,47525715,Aghul,217184
3221,Aghul,Khveredzh,Хвередж,Хвередж,186,204,210,240,4170206,4757218,Aghul,197266
3223,Lezgian,,разв.Рухун,разв.Рухун,472,455,458,,,,,
3225,Lezgian,Ichin,Ичин,Ичин,484,481,434,333,4168263,4799189,Lezgian,84801
3227,Lezgian,,разв.Куркуркент,разв.Куркуркент,255,320,238,,,,,
3229,Lezgian,,разв.Мехкерг,разв.Мехкерг,357,343,285,,,,,
3231,Tabasaran,,разв. Сыртыч,разв. Сыртыч,417,419,483,,,,,
3233,Tabasaran,,разв.Гюграг,разв.Гюграг,215,224,315,,,,,
3235,Tabasaran,,разв.Гензир,разв.Гензир,98,106,129,,,,,
3237,Tabasaran,,разв.Мехтикент,разв.Мехтикент,93,98,99,,,,,
3239,Tabasaran,,Уджик,Уджик,99,93,132,,,,,
3241,Tabasaran,,ур.Хурцик,ур.Хурцик,176,165,184,,,,,
3243,Lezgian,Tagirkent-Kazmalyar,Тагиркент-Казмаляр,Тагиркент-Казмаляр,,,504,3004,41814927,48511106,Lezgian,4183
3245,Lezgian,,Алла-Кавах,Алла-Кавах,,,125,,,,,
3247,Lezgian,Bil'bil'-Kazmalyar,Бильбиль-Казмаляр,Бильбиль-Казмаляр,,,443,2042,4182188,485448,Lezgian,2321
3249,Lezgian,Samur,Самур,Самур,,,324,3432,41829176,48487012,Lezgian,3195
3251,Lezgian,,ур.Пеперкенд-Казма,ур.Пеперкенд-Казма,,,229,,,,,
3253,,,,полустанок Самур,,,59,,,,,
3255,Lezgian,,Уллу-Готагский Казмаляр,Уллу-Готагский Казмаляр,,,47,,,,,
3257,Lezgian,,ур.Фергяткент,ур.Фергяткент,60,48,62,,,,,
3259,Lezgian,Khtun-Kazmalyar,Хтун-Казмаляр,Хтун-Казмаляр,,,229,1511,4181114,4851884,Lezgian,4175
3261,Lezgian,,Целегюн-Казмаляр,Целегюн-Казмаляр,,,57,,,,,
3263,Lezgian,Chakhchakh-Kazmalyar,Чахчах-Казмаляр,Чахчах-Казмаляр,,,198,1928,4178651,4850046,Lezgian,8107
3265,Lezgian,Trkal,Тркал,Тркал,485,473,372,25,41716681,47970481,Lezgian,108055
3267,Lezgian,Tslak,Цлак,Цлак,441,439,418,146,4171272,4793997,Lezgian,110570
3269,Lezgian,,разв.Фриг,разв.Фриг,415,417,334,,,,,
3271,Lezgian,,разв.Юхари-Цинит,разв.Юхари-Цинит,192,293,173,,,,,
3273,Tabasaran,Tinit,Тинит,Тинит,205,201,300,1385,419131,480592,Tabasaran,48576
3275,Tabasaran,Burgankent,Бурганкент,Бурганкент,104,105,146,704,4189939,4806439,Tabasaran,62102
3277,Tabasaran,,Ружник,Ружник,246,256,259,,,,,
3279,Tabasaran,Turuf,Туруф,Туруф,501,448,443,388,4190569,4800688,Tabasaran,90865
3281,Aghul,Tpig,Тпиг,Тпиг,820,712,888,2730,41780423,47589523,Aghul,170961
3283,Tabasaran,Turag,Тураг,Тураг,676,688,842,1163,418586,479744,Tabasaran,118752
3285,Tabasaran,Nichras,Ничрас,Ничрас,280,305,403,881,4184358,4801174,Tabasaran,116676
3287,Tabasaran,,разв.Куярик,разв.Куярик,222,227,257,,,,,
3289,Lezgian,Ullugatag,Уллугатаг,Уллугатаг,653,581,542,633,416031,481256,Lezgian,80647
3291,Lezgian,Piperkent,Пиперкент,Пиперкент,365,233,174,226,4159186,4814726,Lezgian,92679
3293,Lezgian,Saytarkent,Сайтаркент,Сайтаркент,458,421,347,462,4158508,4812701,Lezgian,99604
3295,Lezgian,,Чантаркент,Чантаркент,185,174,218,,,,,
3297,Tabasaran,Urga,Урга,Урга,148,154,163,270,41869933,4785522,Tabasaran,124376
3299,Tabasaran,Atrik,Атрик,Атрик,136,156,188,238,4188042,4778046,Tabasaran,174398
3301,Tabasaran,Vertil',Вертиль,Вертиль,129,135,110,170,4187358,4785893,Tabasaran,127496
3303,Tabasaran,Dzhuli,Джули,Джули,358,390,386,631,418822,4785399,Tabasaran,115394
3305,Tabasaran,Furdag,Фурдаг,Фурдаг,156,166,201,202,4186348,4786215,Tabasaran,122022
3307,Tabasaran,Khursatil',Хурсатиль,Хурсатиль,107,116,136,43,41862503,47793991,Tabasaran,174603
3309,Tabasaran,,Яраг,Яраг,92,89,103,,,,,
3311,тат+,,МТФ Ханджалкала,МТФ Ханджалкала,239,212,275,,,,,
3313,Lezgian,But-Kazmalyar,Бутказмаляр,Бутказмаляр,,,131,3127,41705274,48396665,Lezgian,24746
3315,Lezgian,,Готаг-Казмаляр,Готаг-Казмаляр,,,45,,,,,
3317,Lezgian,,Советское,Советское,397,474,111,4220,,,,
3319,Tabasaran,Khiv,Хив,Хив,724,729,844,2659,417533,479286,Tabasaran,95944
3321,Tabasaran,Tsuduk,Цудук,Цудук,136,134,202,417,4178225,4789671,Tabasaran,118634
3323,Tabasaran,Khoredzh,Хоредж,Хоредж,417,449,640,1080,4174914,478667,Tabasaran,111969
3325,Tabasaran,Laka,Лака,Лака,216,219,199,606,4175705,4788114,Tabasaran,106811
3327,Lezgian,,(старый) Хорель,(старый) Хорель,417,422,547,,,,,
3329,Lezgian,Dzhepel',Джепель,Джепель,123,106,195,634,4154977,4821947,Lezgian,54311
3331,Lezgian,,разв. Кирка,разв. Кирка,612,556,463,,,,,
3333,Lezgian,Kirka,Кирка,Кирка,,,96,1252,415369,481894,Lezgian,57118
3335,Lezgian,Khorel',Хорель,Хорель,,,50,1013,4153763,4820011,Lezgian,54456
3337,Tabasaran,,разв.Хулюг,разв.Хулюг,125,127,178,,,,,
3339,Tabasaran,,разв.Дашлыкент,разв.Дашлыкент,135,136,182,,,,,
3341,Tabasaran,Khyuryak,Хюряк,Хюряк,117,124,202,416,4188238,4807289,Tabasaran,51797
3343,Tabasaran,,разв.Джахдаг,разв.Джахдаг,100,99,118,,,,,
3345,Lezgian,,разв.Хутарг,разв.Хутарг,517,446,443,,,,,
3347,Lezgian,,разв.Бигер,разв.Бигер,177,267,183,,,,,
3349,Lezgian,,разв. Киан,разв. Киан,309,325,303,,,,,
3351,Lezgian,,Хпитар,Хпитар,284,304,268,,,,,
3353,Lezgian,,разв. Чухверкент,разв. Чухверкент,312,330,247,,,,,
3355,Lezgian,,разв.Эвигар,разв.Эвигар,342,351,400,,,,,
3357,Aghul,Khutkhul,Хутхул,Хутхул,604,670,674,627,4178517,4761451,Aghul,166949
3359,Aghul,Misi,Миси,Миси,213,235,231,285,4180991,4760329,Aghul,181304
3361,Lezgian,,разв.Целягюн,разв.Целягюн,615,587,487,,,,,
3363,Lezgian,,Алкадар-Казмаляр,Алкадар-Казмаляр,,,14,,,,,
3365,Lezgian,,МТФ клх. Новый Путь,МТФ клх. Новый Путь,22,19,23,,,,,
3367,Lezgian,,Картас-Казмаляр,Картас-Казмаляр,,,24,,,,,
3369,Lezgian,,разв. Махмудкент,разв. Махмудкент,469,413,205,,,,,
3371,Lezgian,,Махмуд-Кент-Казмаляр,Махмуд-Кент-Казмаляр,,,179,,,,,
3373,Lezgian,Sal'yan,Сальян,Сальян,173,165,192,97,4163006,4819895,Lezgian,69730
3375,Lezgian,,Целягюн-Казмаляр,Целягюн-Казмаляр,,,12,,,,,
3377,Lezgian,,разв.Цилинг,разв.Цилинг,652,587,455,,,,,
3379,Lezgian,Akhnig,Ахниг,Ахниг,430,442,300,21,415232,4799481,Lezgian,116937
3381,Lezgian,Bakhtsug,Бахцуг,Бахцуг,518,573,279,166,4150975,4795065,Lezgian,128239
3383,Lezgian,,разв.Цициг,разв.Цициг,370,381,374,,,,,
3385,Lezgian,,разв.Келе,разв.Келе,390,410,409,,,,,
3387,Lezgian,,Хпек,Хпек,424,403,342,227,,,,
3389,Lezgian,,Чилик,Чилик,374,340,373,,,,,
3391,Lezgian,Tsmur,Цмур,Цмур,598,668,578,625,416842,480567,Lezgian,65729
3393,Lezgian,Kachalkent,Качалкент,Качалкент,239,241,217,258,4166885,4804288,Lezgian,69137
3395,Lezgian,Saidkent,Саидкент,Саидкент,298,281,315,1007,4170213,4811319,Lezgian,56809
3397,Lezgian,Tsnal,Цнал,Цнал,889,939,728,672,4169641,4799767,Lezgian,104045
3399,Lezgian,,Камаркент,Камаркент,100,88,69,,,,,
3401,Lezgian,,разв.Кура,разв.Кура,92,88,71,,,,,
3403,Tabasaran,Chere,Чере,Чере,692,703,841,313,4180685,480425,Tabasaran,85219
3405,Tabasaran,Chulat,Чулат,Чулат,420,396,292,1309,41880921,48154399,Tabasaran,21795
3407,Tabasaran,Gyukhryag,Гюхряг,Гюхряг,201,172,91,1456,41854055,48172785,Tabasaran,19325
3409,Tabasaran,,Гугнох-Казм.,Гугнох-Казм.,,,70,,,,,
3411,тат+,,Джараг,Джараг,291,329,19,,,,,
3413,Tabasaran,,ур.Чулат-Казмаляр,ур.Чулат-Казмаляр,,,81,,,,,
3415,Tabasaran,,кут. Экендиль,кут. Экендиль,176,181,70,,,,,
3417,Tabasaran,,Экентильский Казмаляр,Экентильский Казмаляр,,,123,,,,,
3419,Lezgian,Shimikhyur,Шимихюр,Шимихюр,330,372,398,427,416539,476994,Lezgian,183121
3421,Lezgian,,Урсун,Урсун,118,165,186,87,,,,
3423,Lezgian,Khpedzh,Хпедж,Хпедж,510,559,533,244,4162212,4772586,Lezgian,159653
3425,Aghul,Khpyuk,Хпюк,Хпюк,310,368,397,363,4166667,4766667,Aghul,218607
3427,Lezgian,Shtul,Штул,Штул,1191,1102,793,258,41554702,47919293,Lezgian,109469
3429,Lezgian,Ashakent,Ашакент,Ашакент,,,279,210,4159479,4787241,Lezgian,187419
3431,Lezgian,,разв. Кумук,разв. Кумук,316,283,271,,,,,
3433,Lezgian,Kutul,Кутул,Кутул,370,358,225,195,4154576,479666,Lezgian,99689
3435,Lezgian,,разв.Юхары-Яраг,разв.Юхары-Яраг,751,684,449,,,,,
3437,Lezgian,,разв.Ашага-Яраг,разв.Ашага-Яраг,370,418,406,,,,,
3439,Lezgian,,разв.Береккент,разв.Береккент,259,241,62,,,,,
3441,Lezgian,,разв.Бильбилькент,разв.Бильбилькент,429,472,98,,,,,
3443,Lezgian,,разв. Кансавкент,разв. Кансавкент,211,206,244,,,,,
3445,Lezgian,,Ялцугар,Ялцугар,245,266,316,,,,,
3447,Lezgian,Kakhtsug,Кахцуг,Кахцуг,488,441,394,643,4159957,4806005,Lezgian,69779
3449,Lezgian,,разв. Маккар,разв. Маккар,115,114,206,,,,,
3451,Lezgian,Sarag,Сараг,Сараг,,,78,28,4160273,480164,Lezgian,104012
3453,Lezgian,,разв.Цицер,разв.Цицер,110,110,81,,,,,
3455,Dargwa,Amukh,Амух,Амух,327,350,304,118,419142,475422,Dargwa,226656
3457,Dargwa,Anklukh,Анклух,Анклух,189,177,195,13,4191667,4753333,Dargwa,197640
3459,Aghul,Tsirkhe,Цирхе,Цирхе,169,172,174,7,4191513,4759679,Aghul,206288
3461,Lak,,Ахар,Ахар,595,576,411,,,,,
3463,Lak,,ур.Арчутта,ур.Арчутта,78,76,51,,,,,
3465,Lak,Viraty,Вираты,Вираты,143,159,129,50,4215675,4720107,Lak,191084
3467,Lak,Inisha,Иниша,Иниша,167,163,114,131,4215031,4720492,Lak,171007
3469,Lak,,разв. Куци,разв. Куци,72,72,57,,,,,
3471,Dargwa,Ashty,Ашты,Ашты,894,887,913,395,41961098,47502559,Dargwa,163677
3473,Dargwa,,Санжи,Санжи,79,72,94,,,,,
3475,Dargwa,Khuduts,Худуц,Худуц,397,510,389,426,4196638,4751297,Dargwa,160434
3477,Lak,Burshi,Бурши,Бурши,527,539,413,211,4203161,4706349,Lak,227055
3479,Lak,Charavali,Чаравали,Чаравали,192,213,169,,4316188,4650747,Chechen,28767
3481,Avar,Bukhty,Бухты,Бухты,548,580,726,994,42240712,46985633,Avar,180278
3483,Lak,Vachi,Вачи,Вачи,809,827,771,816,420722,472136,Lak,173346
3485,Lak,Khoymi,Хойми,Хойми,302,330,241,240,4209367,4720822,Lak,167945
3487,Lak,Vikhli,Вихли,Вихли,1283,1298,1195,1275,421269,472219,Lak,193629
3489,Lak,Sukiyakh,Сукиях,Сукиях,289,308,261,253,4212168,4723611,Lak,198836
3491,Lak,Tsyysha,Цыйша,Цыйша,533,564,476,384,4210442,4722358,Lak,187390
3493,Lak,Duchi,Дучи,Дучи,308,341,264,,43129826,47460438,Chechen,-2500
3495,Lak,,Бурцанах,Бурцанах,50,49,38,,,,,
3497,Lak,,ур.Гаркас,ур.Гаркас,,,33,,,,,
3499,Lak,Guschi,Гущи,Гущи,209,222,193,65,4215128,4709368,Lak,172172
3501,Lak,Kubra,Кубра,Кубра,182,170,158,198,4214373,4708175,Lak,181316
3503,Lak,Kani,Кани,Кани,784,814,526,289,4213937,4718846,Lak,174027
3505,Lak,Karasha,Караша,Караша,460,460,414,165,422221,471772,Lak,156221
3507,Lak,Guymi,Гуйми,Гуйми,396,448,311,70,42230357,4719589,Lak,165933
3509,Lak,Kurla,Курла,Курла,351,358,262,78,4219768,4718731,Lak,184997
3511,Lak,Kara,Кара,Кара,1200,1226,819,532,4228724,4717093,Lak,148173
3513,Lak,Kaya,Кая,Кая,2253,2293,1420,579,420765,4720219,Lak,184872
3515,Lak,,ур.Тыркра,ур.Тыркра,,,7,,,,,
3517,Lak,,МТФ Шира,МТФ Шира,,,34,,,,,
3519,Lak,Kuba,Куба,Куба,917,842,937,456,423247,471181,Lak,138004
3521,Lak,Kukni,Кукни,Кукни,456,459,296,66,4212819,4715973,Lak,156473
3523,Lak,Kuli,Кули,Кули,2036,2036,2430,3946,420227595,472387802,Lak,195577
3525,Lak,Kumukh,Кумух,Кумух,2900,2872,1746,1931,421706,471175,Lak,151273
3527,Lak,,Вилттащи,Вилттащи,238,234,166,,,,,
3529,Lak,,Табахлу,Табахлу,653,694,403,,,,,
3531,Lak,Ubra,Убра,Убра,419,455,428,44,42179776,47102963,Lak,162938
3533,Lak,Kundy,Кунды,Кунды,1135,1050,771,813,422689,471647,Lak,149893
3535,Lak,Shakhuva,Шахува,Шахува,305,318,235,42,4225077,471617,Lak,126651
3537,Dargwa,Kunki,Кунки,Кунки,674,674,647,780,4195923,4747173,Dargwa,166277
3539,Lak,Kurkli,Куркли,Куркли,985,972,619,418,422828,471283,Lak,130699
3541,Lak,Kuma,Кума,Кума,740,730,447,479,4227304,4713762,Lak,126482
3543,Lak,Palisma,Палисма,Палисма,294,299,211,13,4222845,470162,Lak,166733
3545,Lak,,ур.Кегарчи,ур.Кегарчи,94,109,76,,,,,
3547,Avar,Shangoda,Шангода,Шангода,187,185,175,521,42246859,47000153,Avar,150490
3549,Lak,Shitli,Шитли,Шитли,214,234,172,19,4224574,4701268,Avar,182556
3551,Lak,Sumbatl',Сумбатль,Сумбатль,685,731,594,262,4204682,4721919,Lak,185324
3553,Lak,Tukhchar,Тухчар,Тухчар,293,293,252,,432192,464139,Avar,25504
3555,Lak,,разв.Турчи,разв.Турчи,403,441,408,,,,,
3557,Lak,Unchukatl',Унчукатль,Унчукатль,1062,1061,788,453,422208,471525,Lak,135495
3559,Lak,Bagikla,Багикла,Багикла,382,361,303,86,4225308,4713393,Lak,143511
3561,Lak,Kamasha,Камаша,Камаша,243,247,230,25,4222886,4714153,Lak,152584
3563,Lak,Uri,Ури,Ури,365,379,311,152,422056,470164,Lak,166627
3565,Lak,Kamakhal,Камахал,Камахал,284,313,246,53,42227415,46999859,Lak,168014
3567,Lak,,разв.Курхи,разв.Курхи,56,58,77,,,,,
3569,Lak,Mukar,Мукар,Мукар,347,345,249,220,4220687,4702212,Lak,166702
3571,Lak,,Ханар,Ханар,404,355,274,,,,,
3573,Lak,,Буртни,Буртни,133,142,107,,,,,
3575,Lak,,Варай,Варай,182,189,129,,,,,
3577,Lak,Khoykhi,Хойхи,Хойхи,763,775,512,379,4212179,4718526,Lak,162377
3579,Lak,Khulisma,Хулисма,Хулисма,514,528,390,312,4209299,4705741,Lak,191276
3581,Lak,,Халаки,Халаки,180,192,136,,,,,
3583,Lak,Khuna,Хуна,Хуна,477,456,385,179,42179791,47160847,Lak,145672
3585,Lak,Lakhir,Лахир,Лахир,341,330,229,44,4217688,4717802,Lak,172389
3587,Lak,Turtsi,Турци,Турци,100,100,75,38,4218409,4716817,Lak,146733
3589,Lak,Shuni,Шуни,Шуни,260,258,191,31,4219414,4717229,Lak,147686
3591,Lak,Khurukra,Хурукра,Хурукра,1041,995,503,191,4215663,4713422,Lak,163522
3593,Lak,Khuri,Хури,Хури,585,558,412,516,42170115,4712522,Lak,151590
3595,Lak,Khurkhi,Хурхи,Хурхи,713,678,512,685,4210627,4712617,Lak,174413
3597,Lak,Kundakh,Кундах,Кундах,154,162,91,32,4210013,4709148,Lak,181031
3599,Lak,Shara,Шара,Шара,723,749,501,714,42115737,47135907,Lak,170106
3601,Lak,Khosrekh,Хосрех,Хосрех,1631,1733,1521,1629,419939,472706,Lak,201904
3603,Lak,,МТФ Чара,МТФ Чара,204,209,191,,,,,
3605,Lak,Khuty,Хуты,Хуты,593,612,470,59,421875,4707,Avar,174041
3607,Lak,,Марки,Марки,176,156,111,,,,,
3609,Lak,Nitsovkra,Ницовкра,Ницовкра,295,304,205,,4215951,47081271,Chechen,170839
3611,Lak,Tsovkra 1-ya,Цовкра-1,Цовкра-1,1406,1436,1025,413,4205917,4727056,Lak,208011
3613,Lak,,ур.Барных,ур.Барных,,,142,,,,,
3615,Lak,,Кичурлух,Кичурлух,,,250,,,,,
3617,Lak,,ур.Тукатмахи,ур.Тукатмахи,,,42,,,,,
3619,Lak,,ур. Уллаурти,ур. Уллаурти,,,77,,,,,
3621,Lak,,ур.Хялух,ур.Хялух,,,58,,,,,
3623,Lak,,Чакал,Чакал,,,203,,,,,
3625,Lak,Tsovkra Vtoraya,Цовкра-2,Цовкра-2,500,486,353,419,4203978,471526,Lak,196593
3627,Lak,,ур.Джапаралмахи,ур.Джапаралмахи,72,66,46,,,,,
3629,Lak,Tsushar,Цущар,Цущар,574,550,447,281,420774,4714038,Lak,179120
3631,Lak,Gamiyakh,Гамиях,Гамиях,407,411,291,,432075,464886,Avar,21666
3633,Lak,,Кацран,Кацран,129,134,123,,,,,
3635,Dargwa,Chirag,Чираг,Чираг,914,986,1113,547,418381,474303,Dargwa,222319
3637,Lak,Chukna,Чукна,Чукна,738,765,649,155,4230111,4712009,Lak,141671
3639,Lak,Churtakh,Чуртах,Чуртах,668,683,571,165,4211257,4708687,Lak,199373
3641,Lak,Kulushats,Кулушац,Кулушац,328,339,297,63,421283,470983,Lak,187490
3643,Lak,Shovkra,Шовкра,Шовкра,902,934,679,583,4214008,4712741,Lak,161347
3645,Lak,Govkra,Говкра,Говкра,315,276,204,70,4213254,4712389,Lak,171853
3647,Lak,Tulizma,Тулизма,Тулизма,342,332,202,66,42115654,47119069,Lak,171753
3649,Lak,Chitur,Читур,Читур,181,179,191,99,4213954,4710151,Lak,186413
3651,Lak,,ур.Шуши,ур.Шуши,200,211,159,,,,,
3653,Lak,,ур.Мукур,ур.Мукур,133,131,95,,,,,
3655,Lak,,разв.Чаях,разв.Чаях,327,353,263,,,,,
3657,Kumyk,Agachaul,Агачаул,Агачаул,469,305,537,1811,4292306,4746064,Kumyk,25085
3659,,,,кутан Гейк-Саалган,,,16,,,,,
3661,,,,Каптан,,,27,,,,,
3663,,,,разв. Пирджан,,,24,,,,,
3665,Kumyk,Adzhidada,Аджидада,Аджидада,,,155,1645,432861,470731,Avar,
3667,Kumyk,Al'burikent,Альбурикент,Альбурикент,429,503,416,12417,4297389,4747111,Avar,4437
3669,Nogai,,Асаул,Асаул,,,328,,,,,
3671,Nogai,,ур.Аулиткен,ур.Аулиткен,,,189,,,,,
3673,,,,лет.Ватага,,,44,,,,,
3675,Nogai,,Губечаул,Губечаул,,,194,,,,,
3677,Nogai,,Хумаул,Хумаул,,,92,,,,,
3679,,,,Кут № 1,,,5,,,,,
3681,,,,Кут № 2,,,6,,,,,
3683,,,,Кут № 3,,,31,,,,,
3685,Nogai,,Присулакский рыбхоз,Присулакский рыбхоз,,,33,,,,,
3687,Nogai,,Медетаул,Медетаул,,,72,,,,,
3689,Nogai,,кутан Мектеб,кутан Мектеб,,,14,,,,,
3691,Kumyk,,Паром-Аул,Паром-Аул,,,50,,,,,
3693,Nogai,,кутан Рамазан-Аул,кутан Рамазан-Аул,,,82,,,,,
3695,Nogai,,МТФ колхоза им.Ленина,МТФ колхоза им.Ленина,,,196,,,,,
3697,Kumyk,,ур.Атлыбуюн,ур.Атлыбуюн,554,541,495,,,,,
3699,,,,Атлы-Буюнская будка,,,7,,,,,
3701,,,,Копир-Тукен,,,12,,,,,
3703,Kumyk,,Ленинкент,Ленинкент,,,122,15532,,,,
3705,,,,Терен-Аир,,,8,,,,,
3707,Kumyk,Ullubiyaul,Уллубийаул,Уллубийаул,2134,2178,1246,3668,4259689,4771825,Kumyk,15939
3709,,,,рыб.промыслы,,,61,,,,,
3711,,,,ст.Уллубиево,,,104,,,,,
3713,Kumyk,,кут.Царма,кут.Царма,,,35,,,,,
3715,,,,Рынок,,,13,,,,,
3717,Dargwa,Gubden,Губден,Губден,7111,6991,6122,8624,425658,475658,Dargwa,59283
3719,,,,ОТФ Абай,,,15,,,,,
3721,,,,МТФ свх.Губденский,,,5,,,,,
3723,,,,Арала,,,6,,,,,
3725,,,,Аштан,,,12,,,,,
3727,,,,кутан Багбай,,,8,,,,,
3729,,,,мтф Бурге,,,10,,,,,
3731,,Gurbuki,,Гурбуки,,,13,5321,42611506,47591942,Dargwa,43242
3733,,,,кутан Дах,,,11,,,,,
3735,Dargwa,Kadirkent,Кадиркент,Кадиркент,,,112,871,4249661,4760836,Dargwa,71683
3737,,,,кутан Каклаала,,,15,,,,,
3739,,,,Камыш,,,56,,,,,
3741,,,,ур.Каца,,,27,,,,,
3743,,,,пол.ст.Мескенжа,,,5,,,,,
3745,,,,кутан Мургли,,,4,,,,,
3747,,,,кутан Салтабак,,,12,,,,,
3749,,,,Салтабак-Эльд,,,5,,,,,
